timestamp_ms,gnss_time,lat,lon,alt_gps,gnss_fix,gnss_sats,alt_bar,pressure,temperature,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,acc_n,acc_e,acc_d,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw,flight_state,imu_valid,ekf_valid,bar_valid,attitude_reliable
123445,143836,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,56","2,2616","-4,0826","-0,7273","0,0347",0,"0,0821","1,7389","0,0571","7,4241","0,2202","-0,0771","0,9443","-1,0238","1,5104","-2,9881","-128,4224","7,6487","62,4335","-4,68",-13,"-174,2",1,,,,
123736,143836,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,58","2,2616","-4,0826","-0,6845","0,0351",0,"0,2091","1,7613","0,0571","7,4298","0,228","-0,0825","0,9634","-1,4506","0,3518","-1,2198","-129,3936","7,4139","62,067","-4,62","-13,04","-174,3",1,,,,
123783,143836,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,58","2,2616","-4,0825","-0,6487","0,0341",0,"0,1986","1,7091","0,0571","7,4203","0,207","-0,062","0,9478","-0,414","-0,7457","0,9753","-127,5927","8,0822","62,9405","-4,59","-13,02","-174,32",1,,,,
123883,143836,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,58","2,2616","-4,0824","-0,6188","0,0346",0,"0,19","1,7326","0,0571","7,4194","0,2275","-0,0635","0,9517","-0,414","-1,1116","-0,4271","-128,8234","9,7497","62,681","-4,56","-13,02","-174,38",1,,,,
123983,143836,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,58","2,2616","-4,0824","-0,5938","0,0345",0,"0,1823","1,7275","0,0571","7,3975","0,2134","-0,0586","0,9443","-1,3287","1,0835","2,1338","-127,5825","7,661","62,4121","-4,57","-13,04","-174,46",1,,,,
124083,143836,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,58","2,2616","-4,0823","-0,5729","0,035",0,"0,1757","1,7568","0,0571","7,365","0,2334","-0,0566","0,9414","-1,0848","-1,0506","-0,732","-128,97","8,7844","62,5076","-4,68","-13,02","-174,39",1,,,,
124236,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,59","2,2616","-4,0822","-0,4777","0,0347",0,"0,2849","1,7377","0,0571","7,3898","0,2183","-0,061","0,9487","-1,1457","-1,7213","-1,5857","-129,0861","9,3044","61,9055","-4,76","-13,02","-174,29",1,,,,
124283,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,59","2,2616","-4,0822","-0,3982","0,0344",0,"0,2624","1,7228","0,0571","7,4109","0,2173","-0,0703","0,9541","-0,9628","-2,453","-1,7076","-128,6911","8,006","62,2063","-4,77","-13,11","-174,3",1,,,,
124383,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,59","2,2616","-4,0821","-0,3317","0,0345",0,"0,2433","1,7309","0,0571","7,41","0,2158","-0,0449","0,9438","-0,9018","-0,7457","1,768","-129,4108","7,855","62,8497","-4,75","-13,21","-174,37",1,,,,
124483,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,59","2,2616","-4,082","-0,2762","0,0343",0,"0,2271","1,7175","0,0571","7,4037","0,2212","-0,0679","0,9521","0,6835","0,1689","-0,793","-128,2656","8,1928","62,0785","-4,72","-13,25","-174,42",1,,,,
124583,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,59","2,2616","-4,082","-0,2298","0,0342",0,"0,2134","1,7135","0,0571","7,386","0,2207","-0,064","0,9424","-1,1457","0,4738","-1,5247","-129,3813","8,5577","62,1269","-4,68","-13,25","-174,47",1,,,,
124736,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,58","2,2616","-4,0819","-0,191","0,0343",0,"0,2026","1,719","0,0571","7,4051","0,2144","-0,0532","0,9487","-1,1457","1,0226","2,5607","-128,6759","8,7486","61,992","-4,69","-13,29","-174,55",1,,,,
124783,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,58","2,2616","-4,0819","-0,1586","0,0342",0,"0,1936","1,7155","0,0571","7,4202","0,2192","-0,0532","0,9536","-0,536","0,7787","-0,2442","-128,1231","8,7767","62,232","-4,77","-13,31","-174,54",1,,,,
124883,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,58","2,2616","-4,0818","-0,1316","0,0347",0,"0,1857","1,7385","0,0571","7,4158","0,2217","-0,0586","0,9419","-0,7189","-3,9165","1,768","-128,4153","7,6288","62,1792","-4,83","-13,3","-174,48",1,,,,
124983,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,58","2,2616","-4,0817","-0,109","0,0341",0,"0,1792","1,7119","0,0571","7,4174","0,2231","-0,0532","0,9541","-1,0848","0,2909","-0,0613","-128,6688","8,7286","61,7378","-4,84","-13,38","-174,37",1,,,,
125083,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,58","2,2616","-4,0817","-0,0901","0,0343",0,"0,1733","1,7221","0,0571","7,3944","0,2188","-0,0522","0,9409","-0,1701","2,6689","-0,1832","-129,2429","8,7604","62,2605","-4,85","-13,41","-174,33",1,,,,
125236,143837,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,58","2,2616","-4,0816","-0,2316","0,0343",0,"-0,0615","1,7195","0,0571","7,3862","0,2158","-0,0669","0,9443","-0,1701","0,7177","-1,9515","-129,1024","7,7793","61,8257","-4,83","-13,3","-174,36",1,,,,
125283,143837,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,58","2,2616","-4,0816","-0,3498","0,0342",0,"-0,0264","1,7158","0,0571","7,4343","0,2192","-0,0674","0,9629","2,2079","1,5104","1,0363","-129,5422","7,6324","62,4619","-4,77","-13,2","-174,42",1,,,,
125383,143837,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,58","2,2616","-4,0815","-0,4486","0,0349",0,"0,0016","1,7512","0,0571","7,4116","0,2256","-0,0601","0,9453","-0,414","1,2055","1,0973","-129,2541","8,3991","62,4947","-4,65","-13,1","-174,46",1,,,,
125483,143837,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,58","2,2616","-4,0815","-0,5312","0,0344",0,"0,0257","1,7269","0,0571","7,4287","0,2183","-0,0669","0,9521","-0,8409","1,5104","-0,1832","-128,5333","9,3326","62,1455","-4,58","-13,02","-174,45",1,,,,
125583,143837,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,58","2,2616","-4,0814","-0,6001","0,0346",0,"0,0453","1,7354","0,0571","7,418","0,2266","-0,0601","0,9453","1,1713","-2,7579","-1,1588","-128,2727","8,2127","62,3327","-4,63","-12,96","-174,44",1,,,,
125859,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,6","2,2616","-4,0813","-0,5782","0,0355",0,"0,1782","1,7821","0,0571","7,4152","0,2275","-0,0552","0,9556","-0,1091","-0,014","0,1216","-128,3929","8,3514","61,7107","-4,66","-13,17","-174,65",1,,,,
125906,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,6","2,2616","-4,0813","-0,5599","0,0349",0,"0,1724","1,7496","0,0571","7,3899","0,2158","-0,0708","0,9409","-1,8774","-1,6604","-1,5247","-128,1231","8,7767","62,232","-4,63","-13,19","-174,68",1,,,,
126006,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,6","2,2616","-4,0812","-0,5446","0,0346",0,"0,168","1,7343","0,0571","7,3889","0,2173","-0,0625","0,9453","-0,1701","-0,6238","0,7314","-128,7909","10,0511","61,6841","-4,63","-13,23","-174,76",1,,,,
126106,143837,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,6","2,2616","-4,0812","-0,5318","0,0353",0,"0,1638","1,7673","0,0571","7,3632","0,2324","-0,062","0,9385","-0,9628","2,6689","1,3412","-128,5415","8,57","62,1056","-4,68","-13,22","-174,79",1,,,,
126206,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,6","2,2616","-4,0811","-0,5212","0,0343",0,"0,1616","1,7211","0,0571","7,4058","0,2085","-0,0557","0,9497","0,2567","0,2299","-0,1832","-128,4","8,3714","61,9649","-4,76","-13,16","-174,72",1,,,,
126359,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,79","958,77","31,61","2,2617","-4,0811","-0,5014","0,035",0,"0,1748","1,7561","0,0571","7,4013","0,2305","-0,0591","0,9448","0,1957","-1,2335","0,8534","-130,101","8,4068","62,7703","-4,79","-13,07","-174,63",1,,,,
126406,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,79","958,77","31,61","2,2616","-4,081","-0,4849","0,034",0,"0,1699","1,7026","0,0571","7,396","0,2061","-0,0571","0,9463","-1,3287","0,4128","2,4387","-128,3847","9,114","61,7506","-4,77","-13,02","-174,56",1,,,,
126506,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,79","958,77","31,61","2,2616","-4,081","-0,471","0,034",0,"0,166","1,7039","0,0571","7,3959","0,2158","-0,0566","0,9487","-2,7921","-1,7823","0,9753","-128,5385","8,1687","61,8314","-4,76","-12,99","-174,47",1,,,,
126606,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,79","958,77","31,61","2,2616","-4,0809","-0,4595","0,0339",0,"0,1629","1,699","0,0571","7,4109","0,2129","-0,062","0,9521","-0,9018","-1,5994","-2,1345","-128,9761","9,587","63,0559","-4,83","-13,02","-174,44",1,,,,
126706,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,79","958,77","31,61","2,2616","-4,0809","-0,4499","0,0345",0,"0,16","1,732","0,0571","7,4016","0,2246","-0,0752","0,9492","-0,536","-0,8677","-1,2198","-128,8286","8,5859","62,3669","-4,89","-13,12","-174,52",1,,,,
126859,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,6","2,2616","-4,0808","-0,4414","0,0344",0,"0,1579","1,7237","0,0571","7,3824","0,2139","-0,062","0,9429","-1,5726","2,7299","2,3777","-128,9782","8,0219","62,4676","-4,91","-13,22","-174,53",1,,,,
126906,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,6","2,2616","-4,0808","-0,4343","0,0352",0,"0,1559","1,7632","0,0571","7,3842","0,2344","-0,062","0,9468","1,1104","-3,4287","-1,1588","-128,2727","8,2127","62,3327","-4,95","-13,26","-174,47",1,,,,
127006,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,6","2,2617","-4,0808","-0,4284","0,0349",0,"0,1541","1,7497","0,0571","7,3808","0,2158","-0,0474","0,9473","0,1348","-0,8677","1,707","-128,4254","8,05","62,7076","-4,95","-13,29","-174,44",1,,,,
127106,143839,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,6","2,2617","-4,0807","-0,4234","0,0351",0,"0,1539","1,7615","0,0571","7,4399","0,2275","-0,0522","0,958","-0,475","0,5348","-2,4393","-128,683","8,7686","62,2462","-4,9","-13,33","-174,49",1,,,,
127206,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,6","2,2617","-4,0807","-0,4193","0,0352",0,"0,1514","1,7648","0,0571","7,3779","0,2202","-0,0493","0,937","0,9274","0,6567","8,0485","-128,97","8,7844","62,5076","-4,83","-13,31","-174,58",1,,,,
127359,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,6","2,2617","-4,0806","-0,3715","0,0346",0,"0,2151","1,7334","0,0571","7,3666","0,1987","-0,1406","0,9302","-1,7555","2,2421","-2,8662","-128,9558","8,7445","61,9991","-4,74","-13,29","-174,49",1,,,,
127406,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,6","2,2617","-4,0806","-0,3316","0,0351",0,"0,2035","1,76","0,0571","7,3645","0,231","-0,0508","0,9438","0,5006","-0,8677","-0,671","-128,6718","9,1299","62,012","-4,66","-13,32","-174,44",1,,,,
127506,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,6","2,2617","-4,0805","-0,2982","0,0345",0,"0,1946","1,7302","0,0571","7,3974","0,2148","-0,0518","0,96","-0,9018","-2,9409","1,768","-128,9619","9,547","62,5475","-4,59","-13,31","-174,45",1,,,,
127606,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,6","2,2617","-4,0805","-0,2704","0,035",0,"0,1872","1,7557","0,0571","7,4302","0,2363","-0,0659","0,9561","0,5006","-1,3555","1,1582","-129,0861","9,3044","61,9055","-4,56","-13,31","-174,43",1,,,,
127706,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,6","2,2617","-4,0804","-0,2471","0,0355",0,"0,1799","1,7821","0,0571","7,4012","0,2373","-0,0542","0,9448","-0,2311","-0,197","0,7924","-129,0902","8,9232","61,8855","-4,53","-13,35","-174,42",1,,,,
127982,143840,"-21,9416008","-48,95267487","509,1",1,7,"464,19","958,72","31,6","2,2617","-4,0804","-0,3393","0,0337",0,"0,0111","1,6922","0,0571","7,4077","0,2056","-0,0684","0,9502","-0,7189","-0,075","-0,3052","-128,5568","7,8274","62,3199","-4,52","-13,49","-174,4",1,,,,
128029,143840,"-21,9416008","-48,95267487","509,1",1,7,"464,19","958,72","31,6","2,2617","-4,0804","-0,4164","0,0344",0,"0,0331","1,7269","0,0571","7,4005","0,2295","-0,0391","0,9463","0,8665","0,7787","-2,9881","-129,3986","8,9989","62,9095","-4,53","-13,49","-174,4",1,,,,
128129,143840,"-21,9416008","-48,95267487","509,1",1,7,"464,19","958,72","31,6","2,2617","-4,0803","-0,4807","0,0344",0,"0,0528","1,7246","0,0571","7,4543","0,2212","-0,0488","0,9634","-1,5116","0,7177","-0,4881","-128,6952","7,6247","62,1863","-4,56","-13,49","-174,47",1,,,,
128229,143840,"-21,9416008","-48,95267487","509,1",1,7,"464,19","958,72","31,6","2,2617","-4,0803","-0,5345","0,0348",0,"0,0676","1,7424","0,0571","7,4236","0,2222","-0,0571","0,9443","-0,0482","-0,8677","0,7314","-128,6636","9,8925","62,0519","-4,64","-13,45","-174,51",1,,,,
128329,143840,"-21,9416008","-48,95267487","509,1",1,7,"464,19","958,72","31,6","2,2617","-4,0802","-0,5795","0,0356",0,"0,0805","1,7865","0,0571","7,4196","0,2417","-0,0625","0,958","0,3177","-0,136","-0,671","-128,6931","9,1898","62,7746","-4,7","-13,41","-174,49",1,,,,
128482,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,61","2,2617","-4,0802","-0,5053","0,0356",0,"0,2551","1,787","0,0571","7,4408","0,2314","-0,0513","0,9546","-1,1457","0,8396","1,707","-128,2758","8,614","62,6069","-4,68","-13,41","-174,54",1,,,,
128529,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,61","2,2617","-4,0802","-0,4434","0,0356",0,"0,2372","1,7832","0,0571","7,4395","0,2261","-0,0557","0,9517","-0,6579","1,1445","0,2436","-127,7271","8,2608","62,827","-4,68","-13,43","-174,57",1,,,,
128629,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,61","2,2617","-4,0801","-0,3916","0,0357",0,"0,2226","1,79","0,0571","7,4566","0,2241","-0,0532","0,9648","-1,2067","-0,4409","0,1826","-127,8391","9,1621","62,2449","-4,71","-13,41","-174,58",1,,,,
128729,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,61","2,2617","-4,0801","-0,3484","0,0349",0,"0,2091","1,7494","0,0571","7,404","0,2246","-0,0688","0,938","1,1713","-0,197","-0,4271","-128,6871","8,3873","62,2263","-4,72","-13,39","-174,58",1,,,,
128829,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,61","2,2617","-4,0801","-0,3123","0,0351",0,"0,1993","1,7608","0,0571","7,4343","0,2212","-0,0566","0,957","2,147","0,2909","-0,671","-128,6881","7,6047","61,9321","-4,65","-13,39","-174,57",1,,,,
128982,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,08","-0,3264","0,0351",0,"0,1247","1,7589","0,0571","7,3803","0,2173","-0,0645","0,9429","-0,8409","0,4738","1,5851","-129,1126","8,2005","62,3541","-4,55","-13,39","-174,53",1,,,,
129029,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,08","-0,3383","0,0355",0,"0,1283","1,7822","0,0571","7,3885","0,2324","-0,0659","0,9487","-0,7189","-1,0506","0,6095","-128,6799","8,3673","61,972","-4,53","-13,4","-174,45",1,,,,
129129,143840,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0799","-0,3481","0,0354",0,"0,1314","1,7725","0,0571","7,4001","0,2266","-0,0557","0,9497","-1,8774","-0,6238","-0,9759","-128,9772","8,8044","62,7618","-4,54","-13,42","-174,42",1,,,,
129229,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0799","-0,3564","0,0359",0,"0,1345","1,7995","0,0571","7,4386","0,2295","-0,0571","0,9561","-0,2921","-1,1116","1,3412","-129,5116","9,1177","62,0333","-4,55","-13,43","-174,49",1,,,,
129329,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0799","-0,3633","0,0352",0,"0,1366","1,7636","0,0571","7,4416","0,2217","-0,0771","0,9507","-0,536","-0,2579","0,0607","-128,403","8,7726","62,2391","-4,57","-13,45","-174,49",1,,,,
129482,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,62","2,2618","-4,0798","-0,3247","0,0341",0,"0,2025","1,7104","0,0571","7,4108","0,2178","-0,063","0,9482","-0,475","0,1079","-2,5613","-128,4082","7,6088","61,925","-4,6","-13,48","-174,43",1,,,,
129529,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,62","2,2618","-4,0798","-0,2925","0,0348",0,"0,1927","1,7453","0,0571","7,3854","0,2314","-0,0518","0,9404","-0,536","0,4738","-2,8052","-129,5228","8,7563","62,2676","-4,61","-13,5","-174,47",1,,,,
129629,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,62","2,2618","-4,0798","-0,2656","0,0355",0,"0,1854","1,7773","0,0571","7,4085","0,2251","-0,0493","0,9473","-1,0238","0,7787","0,6095","-128,7043","8,8285","63,0089","-4,62","-13,51","-174,6",1,,,,
129729,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,62","2,2618","-4,0797","-0,2431","0,0359",0,"0,1816","1,8009","0,0571","7,5416","0,2329","-0,1382","1,002","3,1835","1,4494","-0,793","-128,9711","8,0019","62,2134","-4,67","-13,5","-174,66",1,,,,
129829,143842,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,62","2,2618","-4,0797","-0,2243","0,0363",0,"0,1738","1,8188","0,0571","7,427","0,2207","-0,0464","0,9385","-1,8774","-0,2579","-0,6101","-128,3847","9,114","61,7506","-4,66","-13,46","-174,61",1,,,,
130168,143843,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,62","2,2618","-4,0797","-0,3433","0,0358",0,"-0,028","1,7948","0,0571","7,4146","0,2251","-0,0508","0,9517","1,4152","0,9006","-0,6101","-128,7013","8,4272","62,7347","-4,78","-13,57","-174,21",1,,,,
130215,143843,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,62","2,2618","-4,0796","-0,4427","0,0351",0,"0,0008","1,7584","0,0571","7,4183","0,2158","-0,0674","0,9507","0,6835","1,9372","-0,4271","-129,2521","7,2153","61,9264","-4,78","-13,56","-174,15",1,,,,
130315,143843,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,62","2,2618","-4,0796","-0,5258","0,0341",0,"0,0251","1,7086","0,0571","7,4371","0,2163","-0,0522","0,9512","-1,2677","3,0348","1,768","-128,9406","9,4871","61,7848","-4,74","-13,48","-174,08",1,,,,
130415,143843,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,62","2,2618","-4,0796","-0,5952","0,0335",0,"0,0438","1,6792","0,0571","7,3752","0,2119","-0,0742","0,939","-1,0848","0,9616","2,3168","-129,5259","9,1576","62,5417","-4,77","-13,3","-173,96",1,,,,
130515,143843,"-21,9416008","-48,95267487","509,1",1,7,"464,33","958,71","31,62","2,2618","-4,0795","-0,6532","0,0334",0,"0,0612","1,6732","0,0571","7,4113","0,2202","-0,0591","0,9561","-0,7799","0,6567","-1,7686","-128,8245","8,9672","62,3869","-4,87","-13,16","-173,85",1,,,,
130668,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,99","958,75","31,63","2,2618","-4,0795","-0,6447","0,0336",0,"0,1589","1,6826","0,0571","7,4339","0,2183","-0,0513","0,9536","-0,1091","2,0591","1,4631","-128,7125","8,0659","62,969","-4,9","-13,05","-173,92",1,,,,
130715,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,99","958,75","31,63","2,2618","-4,0795","-0,6376","0,0332",0,"0,1572","1,667","0,0571","7,4518","0,2114","-0,0688","0,9575","0,7445","0,1689","0,6704","-128,9965","7,6805","62,9561","-4,89","-12,91","-174,04",1,,,,
130815,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,99","958,75","31,63","2,2618","-4,0795","-0,6317","0,034",0,"0,1546","1,7034","0,0571","7,407","0,2271","-0,062","0,9395","0,0128","1,0835","-1,4637","-128,5344","8,55","61,8514","-4,84","-12,78","-174,09",1,,,,
130915,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,99","958,75","31,63","2,2618","-4,0794","-0,6267","0,0342",0,"0,1533","1,7155","0,0571","7,4093","0,2217","-0,0479","0,9521","-1,5726","-0,136","0,2436","-129,2693","7,6565","62,709","-4,76","-12,72","-174,15",1,,,,
131015,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,99","958,75","31,63","2,2618","-4,0794","-0,6226","0,035",0,"0,1531","1,7567","0,0571","7,4616","0,2251","-0,0547","0,9668","-0,536","-3,0018","2,8655","-128,9843","8,8244","63,016","-4,69","-12,72","-174,16",1,,,,
131168,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,64","2,2618","-4,0794","-0,5965","0,0344",0,"0,1854","1,7255","0,0571","7,4732","0,2183","-0,0664","0,9565","1,7201","-0,136","-0,6101","-128,6799","8,3673","61,972","-4,69","-12,81","-173,99",1,,,,
131215,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,64","2,2618","-4,0793","-0,5748","0,0345",0,"0,1796","1,7301","0,0571","7,4966","0,2227","-0,0605","0,9634","1,4762","0,1689","-1,6466","-129,0872","8,5219","61,6114","-4,66","-12,94","-173,83",1,,,,
131315,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,64","2,2618","-4,0793","-0,5566","0,0351",0,"0,1746","1,7622","0,0571","7,5091","0,229","-0,0649","0,9619","-1,1457","0,7177","0,2436","-129,6766","7,811","62,3483","-4,6","-13,01","-173,76",1,,,,
131415,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,64","2,2618","-4,0793","-0,5414","0,0346",0,"0,1698","1,734","0,0571","7,4897","0,2202","-0,0737","0,9546","0,8055","-0,2579","0,4875","-128,6942","8,4072","62,4805","-4,63","-13,01","-173,7",1,,,,
131515,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,85","958,76","31,64","2,2618","-4,0793","-0,5287","0,035",0,"0,1654","1,7529","0,0571","7,4533","0,2266","-0,062","0,9458","-1,5726","-1,9652","-0,854","-128,3959","8,7527","61,9849","-4,64","-13,01","-173,66",1,,,,
131668,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,63","2,2618","-4,0792","-0,4629","0,0357",0,"0,2428","1,7875","0,0571","7,4365","0,2222","-0,0518","0,9526","-0,8409","-0,9896","1,5851","-129,3518","9,2604","61,4042","-4,64","-13,09","-173,7",1,,,,
131715,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,63","2,2618","-4,0792","-0,4079","0,0354",0,"0,2277","1,7763","0,0571","7,4724","0,2236","-0,0591","0,9639","3,0006","0,047","-0,1832","-129,2226","7,918","61,2036","-4,64","-13,19","-173,73",1,,,,
131815,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,63","2,2618","-4,0792","-0,362","0,036",0,"0,2146","1,803","0,0571","7,4817","0,2324","-0,0679","0,958","0,8055","0,7177","-0,3662","-128,686","9,1698","62,5204","-4,58","-13,27","-173,71",1,,,,
131915,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,63","2,2618","-4,0792","-0,3237","0,0348",0,"0,2024","1,7453","0,0571","7,4237","0,2139","-0,0498","0,9395","-1,0848","-0,197","-0,2442","-128,7013","8,4272","62,7347","-4,55","-13,33","-173,69",1,,,,
132015,143843,"-21,9416008","-48,95267487","509,1",1,7,"463,51","958,8","31,63","2,2618","-4,0791","-0,2916","0,0351",0,"0,1922","1,7602","0,0571","7,3744","0,2251","-0,0557","0,9375","2,6957","-0,014","2,0729","-128,8398","8,2245","62,6012","-4,55","-13,33","-173,69",1,,,,
132291,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0791","-0,3092","0,0343",0,"0,1202","1,7191","0,0571","7,3996","0,2129","-0,0591","0,959","0,1348","1,2055","0,8534","-128,3989","9,1539","62,2591","-4,33","-13,25","-173,62",1,,,,
132338,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0791","-0,3238","0,0346",0,"0,1243","1,7357","0,0571","7,3934","0,2261","-0,0576","0,9458","-0,7189","-0,197","-0,3662","-128,2687","8,594","62,3527","-4,3","-13,23","-173,61",1,,,,
132438,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,0791","-0,3361","0,0349",0,"0,1284","1,7483","0,0571","7,4232","0,2261","-0,0562","0,9561","0,2567","-1,1726","1,707","-128,4082","7,6088","61,925","-4,32","-13,22","-173,6",1,,,,
132538,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,079","-0,3463","0,0349",0,"0,1315","1,7503","0,0571","7,4311","0,2271","-0,064","0,9507","-2,0604","-0,136","0,2436","-128,6871","8,3873","62,2263","-4,35","-13,26","-173,56",1,,,,
132638,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,78","958,77","31,62","2,2618","-4,079","-0,3548","0,0354",0,"0,1335","1,7747","0,0571","7,407","0,2251","-0,0552","0,9453","-1,5116","-1,8433","-0,3662","-128,8357","8,6058","62,6211","-4,41","-13,31","-173,56",1,,,,
132791,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,63","2,2618","-4,079","-0,2951","0,0348",0,"0,234","1,7428","0,0571","7,4391","0,2153","-0,0527","0,9551","0,1957","1,0835","1,3412","-128,6871","8,3873","62,2263","-4,46","-13,39","-173,6",1,,,,
132838,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,63","2,2618","-4,079","-0,2451","0,0353",0,"0,2197","1,7681","0,0571","7,4426","0,2314","-0,0659","0,9531","0,4396","-0,9896","-1,4637","-129,2612","8,419","62,7489","-4,47","-13,47","-173,65",1,,,,
132938,143845,"-21,9416008","-48,95267487","509,1",1,7,"463,38","958,82","31,63","2,2618","-4,0789","-0,2034","0,035",0,"0,2077","1,7557","0,0571","7,444","0,2256","-0,0518","0,9546","-1,2677","-0,8677","0,2436","-128,4071","8,3914","62,2192","-4,44","-13,55","-173,69",1,,,,
